Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),PLENUM-1:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),PLENUM-1:Zone Air Heat Balance Surface Convection Rate [W](Hourly),PLENUM-1:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),PLENUM-1:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),PLENUM-1:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),PLENUM-1:Zone Air Heat Balance System Convective Heat Gain Rate [W](Hourly),PLENUM-1:Zone Air Heat Balance Air Energy Storage Rate [W](Hourly),SPACE1-1:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),SPACE1-1:Zone Air Heat Balance Surface Convection Rate [W](Hourly),SPACE1-1:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),SPACE1-1:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),SPACE1-1:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),SPACE1-1:Zone Air Heat Balance System Convective Heat Gain Rate [W](Hourly),SPACE1-1:Zone Air Heat Balance Air Energy Storage Rate [W](Hourly),SPACE2-1:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),SPACE2-1:Zone Air Heat Balance Surface Convection Rate [W](Hourly),SPACE2-1:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),SPACE2-1:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),SPACE2-1:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),SPACE2-1:Zone Air Heat Balance System Convective Heat Gain Rate [W](Hourly),SPACE2-1:Zone Air Heat Balance Air Energy Storage Rate [W](Hourly),SPACE3-1:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),SPACE3-1:Zone Air Heat Balance Surface Convection Rate [W](Hourly),SPACE3-1:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),SPACE3-1:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),SPACE3-1:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),SPACE3-1:Zone Air Heat Balance System Convective Heat Gain Rate [W](Hourly),SPACE3-1:Zone Air Heat Balance Air Energy Storage Rate [W](Hourly),SPACE4-1:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),SPACE4-1:Zone Air Heat Balance Surface Convection Rate [W](Hourly),SPACE4-1:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),SPACE4-1:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),SPACE4-1:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),SPACE4-1:Zone Air Heat Balance System Convective Heat Gain Rate [W](Hourly),SPACE4-1:Zone Air Heat Balance Air Energy Storage Rate [W](Hourly),SPACE5-1:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](Hourly),SPACE5-1:Zone Air Heat Balance Surface Convection Rate [W](Hourly),SPACE5-1:Zone Air Heat Balance Interzone Air Transfer Rate [W](Hourly),SPACE5-1:Zone Air Heat Balance Outdoor Air Transfer Rate [W](Hourly),SPACE5-1:Zone Air Heat Balance System Air Transfer Rate [W](Hourly),SPACE5-1:Zone Air Heat Balance System Convective Heat Gain Rate [W](Hourly),SPACE5-1:Zone Air Heat Balance Air Energy Storage Rate [W](Hourly),PLENUM-1:Zone Air Temperature [C](Hourly),PLENUM-1:Zone Air Relative Humidity [%](Hourly),PLENUM-1:Zone Air System Sensible Heating Rate [W](Hourly),PLENUM-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Air Relative Humidity [%](Hourly),SPACE1-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE1-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE2-1:Zone Air Temperature [C](Hourly),SPACE2-1:Zone Air Relative Humidity [%](Hourly),SPACE2-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE3-1:Zone Air Temperature [C](Hourly),SPACE3-1:Zone Air Relative Humidity [%](Hourly),SPACE3-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE4-1:Zone Air Temperature [C](Hourly),SPACE4-1:Zone Air Relative Humidity [%](Hourly),SPACE4-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE5-1:Zone Air Temperature [C](Hourly),SPACE5-1:Zone Air Relative Humidity [%](Hourly),SPACE5-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Cooling Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),ZONE 1 IDEAL LOADS:Zone Ideal Loads Zone Sensible Heating Energy [J](Hourly),ZONE 1 IDEAL LOADS:Zone Ideal Loads Zone Sensible Cooling Energy [J](Hourly),ZONE 1 IDEAL LOADS:Zone Ideal Loads Supply Air Sensible Heating Rate [W](Hourly),ZONE 1 IDEAL LOADS:Zone Ideal Loads Supply Air Sensible Cooling Rate [W](Hourly),ZONE 1 IDEAL LOADS:Zone Ideal Loads Supply Air Mass Flow Rate [kg/s](Hourly),ZONE 2 IDEAL LOADS:Zone Ideal Loads Zone Sensible Heating Energy [J](Hourly),ZONE 2 IDEAL LOADS:Zone Ideal Loads Zone Sensible Cooling Energy [J](Hourly),ZONE 2 IDEAL LOADS:Zone Ideal Loads Supply Air Sensible Heating Rate [W](Hourly),ZONE 2 IDEAL LOADS:Zone Ideal Loads Supply Air Sensible Cooling Rate [W](Hourly),ZONE 2 IDEAL LOADS:Zone Ideal Loads Supply Air Mass Flow Rate [kg/s](Hourly),ZONE 3 IDEAL LOADS:Zone Ideal Loads Zone Sensible Heating Energy [J](Hourly),ZONE 3 IDEAL LOADS:Zone Ideal Loads Zone Sensible Cooling Energy [J](Hourly),ZONE 3 IDEAL LOADS:Zone Ideal Loads Supply Air Sensible Heating Rate [W](Hourly),ZONE 3 IDEAL LOADS:Zone Ideal Loads Supply Air Sensible Cooling Rate [W](Hourly),ZONE 3 IDEAL LOADS:Zone Ideal Loads Supply Air Mass Flow Rate [kg/s](Hourly),ZONE 4 IDEAL LOADS:Zone Ideal Loads Zone Sensible Heating Energy [J](Hourly),ZONE 4 IDEAL LOADS:Zone Ideal Loads Zone Sensible Cooling Energy [J](Hourly),ZONE 4 IDEAL LOADS:Zone Ideal Loads Supply Air Sensible Heating Rate [W](Hourly),ZONE 4 IDEAL LOADS:Zone Ideal Loads Supply Air Sensible Cooling Rate [W](Hourly),ZONE 4 IDEAL LOADS:Zone Ideal Loads Supply Air Mass Flow Rate [kg/s](Hourly),ZONE 5 IDEAL LOADS:Zone Ideal Loads Zone Sensible Heating Energy [J](Hourly),ZONE 5 IDEAL LOADS:Zone Ideal Loads Zone Sensible Cooling Energy [J](Hourly),ZONE 5 IDEAL LOADS:Zone Ideal Loads Supply Air Sensible Heating Rate [W](Hourly),ZONE 5 IDEAL LOADS:Zone Ideal Loads Supply Air Sensible Cooling Rate [W](Hourly),ZONE 5 IDEAL LOADS:Zone Ideal Loads Supply Air Mass Flow Rate [kg/s](Hourly),PLENUM EX NODE 2:System Node Temperature [C](Hourly),PLENUM EX NODE 2:System Node Mass Flow Rate [kg/s](Hourly),PLENUM EX NODE 3:System Node Temperature [C](Hourly),PLENUM EX NODE 3:System Node Mass Flow Rate [kg/s](Hourly),PLENUM EX NODE 4:System Node Temperature [C](Hourly),PLENUM EX NODE 4:System Node Mass Flow Rate [kg/s](Hourly),PLENUM EX NODE 5:System Node Temperature [C](Hourly),PLENUM EX NODE 5:System Node Mass Flow Rate [kg/s](Hourly),SPACE1-1 EX NODE:System Node Temperature [C](Hourly),SPACE1-1 EX NODE:System Node Mass Flow Rate [kg/s](Hourly),SPACE2-1 EX NODE:System Node Temperature [C](Hourly),SPACE2-1 EX NODE:System Node Mass Flow Rate [kg/s](Hourly),SPACE3-1 EX NODE:System Node Temperature [C](Hourly),SPACE3-1 EX NODE:System Node Mass Flow Rate [kg/s](Hourly),SPACE4-1 EX NODE:System Node Temperature [C](Hourly),SPACE4-1 EX NODE:System Node Mass Flow Rate [kg/s](Hourly),SPACE5-1 EX NODE:System Node Temperature [C](Hourly),SPACE5-1 EX NODE:System Node Mass Flow Rate [kg/s](Hourly),PLENUM EX NODE 1:System Node Temperature [C](Hourly),PLENUM EX NODE 1:System Node Mass Flow Rate [kg/s](Hourly) 
 01/14  01:00:00,8.85,0.0,-41.96804480622268,0.0,0.0,0.0,0.0,-41.90381683583168,31.415999999999997,2.1529544938825786,0.0,-64.69162045869605,0.0,0.0,-29.90761574816253,13.565999999999999,2.5260803407615846,0.0,-28.5970593492792,0.0,0.0,-12.057347138294283,31.415999999999997,2.230966537478281,0.0,-64.68973206343532,0.0,0.0,-29.725063976465165,13.565999999999999,2.4962199932487295,0.0,-28.601910812965315,0.0,0.0,-12.09470183745445,58.786,38.11716351362611,0.0,-135.850740378168,0.0,0.0,-40.203786638157524,19.622133597234786,83.67182684002498,0.0,0.0,19.232932032779807,87.96473049176925,0.0,0.0,19.340883265553572,97.99491337402779,0.0,0.0,19.232581474157072,98.97407873203424,0.0,0.0,19.342718856895658,95.16023143964779,0.0,0.0,20.106299529937694,80.36123726874078,0.0,0.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.730470232693012,0.0,19.730470232693012,0.0,19.730470232693012,0.0,19.730470232693012,0.0,19.32432858540726,0.0,19.426214767425655,0.0,19.323387234103965,0.0,19.42832321405657,0.0,20.172163926506656,0.0,19.730470232693012,0.0 
 01/14  02:00:00,8.487499999999999,0.0,-42.30747759213266,0.0,0.0,0.0,0.0,-42.409021408314544,31.415999999999997,12.588008620877563,0.0,-49.322781255394936,0.0,0.0,-9.195651685011013,13.565999999999999,4.946469439656738,0.0,-21.80504820439485,0.0,0.0,-4.691158439646937,31.415999999999997,12.482434538416179,0.0,-49.318921986591214,0.0,0.0,-9.299188470315654,13.565999999999999,4.928639672348886,0.0,-21.807290271169727,0.0,0.0,-4.712621840879177,58.786,34.13096935879961,0.0,-104.10312455999414,0.0,0.0,-14.77755974579026,19.18630017882074,85.97233445184813,0.0,0.0,18.998645878183137,86.17560912987133,0.0,0.0,19.107711688930003,95.55040194471991,0.0,0.0,18.9977328786551,96.55763521442402,0.0,0.0,19.10877103281068,92.88529915338268,0.0,0.0,19.94488746314393,78.37196157803655,0.0,0.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.295779594816594,0.0,19.295779594816594,0.0,19.295779594816594,0.0,19.295779594816594,0.0,19.02672928340599,0.0,19.14089103389229,0.0,19.02612281743236,0.0,19.142105203790578,0.0,19.969085951405038,0.0,19.295779594816594,0.0 
 01/14  03:00:00,8.2125,0.0,-36.50797398950209,0.0,0.0,0.0,0.0,-37.844784903252275,31.415999999999997,-4.784564018786977,0.0,-40.847554554698924,0.0,0.0,-12.624927726722346,13.565999999999999,-1.5244484670646834,0.0,-18.030735131492563,0.0,0.0,-5.490627974211944,31.415999999999997,-4.601731217869052,0.0,-40.846374226561984,0.0,0.0,-12.484219719177357,13.565999999999999,-1.534901927440849,0.0,-18.03174109039268,0.0,0.0,-5.502990124233123,58.786,8.789638670657679,0.0,-86.27907439321493,0.0,0.0,-17.461720201542192,18.770323137583876,88.23371876776433,0.0,0.0,18.885871931315112,84.97806786036436,0.0,0.0,18.98151794553008,94.0217451686411,0.0,0.0,18.885512785893358,94.95248634115072,0.0,0.0,18.98212845211028,91.46235335490745,0.0,0.0,19.84915087339575,77.2100814277427,0.0,0.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.867883450978937,0.0,18.867883450978937,0.0,18.867883450978937,0.0,18.867883450978937,0.0,18.92441364086101,0.0,19.020336062204606,0.0,18.923612776719764,0.0,19.02103724631835,0.0,19.877736173797715,0.0,18.867883450978937,0.0 
 01/14  04:00:00,8.1125,0.0,-31.89594646627399,0.0,0.0,0.0,0.0,-32.12297092563262,31.415999999999997,-15.13460797261138,0.0,-17.315434526482036,0.0,0.0,-2.974821350310012,13.565999999999999,-7.091255273746519,0.0,-7.639218544138684,0.0,0.0,-1.8833808558905012,31.415999999999997,-14.8577148504408,0.0,-17.317750556530534,0.0,0.0,-2.714732704292197,13.565999999999999,-7.097619409797819,0.0,-7.639495612513459,0.0,0.0,-1.890444670481091,58.786,-25.221709033866507,0.0,-36.61755848174257,0.0,0.0,-5.270237366411291,18.42213264839012,90.23326916624201,0.0,0.0,18.790166590891392,84.05402413788246,0.0,0.0,18.87694742620324,92.83111294469063,0.0,0.0,18.792354296427668,93.70164099124082,0.0,0.0,18.877302362470193,90.35305856092833,0.0,0.0,19.775703195418252,76.2696923870513,0.0,0.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.504792875669246,0.0,18.504792875669246,0.0,18.504792875669246,0.0,18.504792875669246,0.0,18.79924268612021,0.0,18.890253158924143,0.0,18.80063461410706,0.0,18.890659070961078,0.0,19.784325401362338,0.0,18.504792875669246,0.0 
 01/14  05:00:00,8.675,0.0,-26.854511972708863,0.0,0.0,0.0,0.0,-27.49629645084267,31.415999999999997,-17.954232885662726,0.0,-19.061152212450338,0.0,0.0,-4.865295053882274,13.565999999999999,-7.818287857509013,0.0,-8.400187998010397,0.0,0.0,-2.3925804787841094,31.415999999999997,-17.834634111621437,0.0,-19.07100336092684,0.0,0.0,-4.715590725034358,13.565999999999999,-7.821919742989056,0.0,-8.400348736352605,0.0,0.0,-2.396664249563006,58.786,-33.147269100982264,0.0,-40.498551090149746,0.0,0.0,-13.054356330780045,18.12037629775171,91.99194810254306,0.0,0.0,18.751321246188926,83.7579182459069,0.0,0.0,18.825140887370512,92.49498169273235,0.0,0.0,18.756309375255974,93.27662397638389,0.0,0.0,18.825347472722626,90.04512640369506,0.0,0.0,19.720172538958884,76.08322560730423,0.0,0.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1910315823524,0.0,18.1910315823524,0.0,18.1910315823524,0.0,18.1910315823524,0.0,18.766153946802312,0.0,18.84203213433717,0.0,18.770681565717908,0.0,18.84226888098385,0.0,19.741513798256005,0.0,18.1910315823524,0.0 
 01/14  06:00:00,8.2125,0.0,-22.239655459075692,0.0,0.0,0.0,0.0,-22.741504764810202,31.415999999999997,4.774653030991665,0.0,-46.754141771567745,0.0,0.0,-9.736774679582542,13.565999999999999,2.907804761556836,0.0,-20.605081697510393,0.0,0.0,-3.860820732911991,31.415999999999997,5.093003840216447,0.0,-46.787486732319856,0.0,0.0,-9.478776021358499,13.565999999999999,2.9060106712117637,0.0,-20.605309472662412,0.0,0.0,-3.8630297156313964,58.786,25.23678951337663,0.0,-98.94666701903918,0.0,0.0,-14.891020062185312,17.869136943261786,93.45718043909685,0.0,0.0,18.65713751198683,82.90356585247389,0.0,0.0,18.73359281073521,91.30782705874287,0.0,0.0,18.664476495161963,92.09587173496313,0.0,0.0,18.73371211657519,88.94042523562803,0.0,0.0,19.62328887263816,75.33507857270034,0.0,0.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.927523633374978,0.0,17.927523633374978,0.0,17.927523633374978,0.0,17.927523633374978,0.0,18.686813258079432,0.0,18.760842404574053,0.0,18.693358266206463,0.0,18.760979351591768,0.0,19.647625989864423,0.0,17.927523633374978,0.0 
 01/14  07:00:00,7.425,0.0,-141.23046114669066,0.0,0.0,132.84405485899367,0.0,-9.6509276015218,31.415999999999997,-888.3011527101548,0.0,-64.20653895077925,933.10302821866,0.0,72.73125589098086,13.565999999999999,-372.530185246712,0.0,-28.09117827522673,391.70101274462144,0.0,28.534229981723623,31.415999999999997,-862.5675333204006,0.0,-64.2067522413418,907.1401924065199,0.0,72.05442215298706,13.565999999999999,-372.5037245698527,0.0,-28.09117916844162,391.6861177592396,0.0,28.528627615074228,58.786,58.049108114292935,0.0,-124.94861542410509,0.0,0.0,-9.616634075294852,17.7373230855265,94.28678910639441,1115.1794626700428,0.0,19.497914830435036,82.74808985909651,932.7945710015806,0.0,19.498266525225198,89.1009515023097,391.62531439501015,0.0,19.49795497587565,89.43368216472092,906.966249212835,0.0,19.49826690950052,87.34592741267508,391.597390339286,0.0,19.551144853051177,74.36342003219217,0.0,0.0,475.0,3381216.255242463,0.0,939.2267375673509,0.0,0.029805508686006375,1418428.2539512352,0.0,394.0078483197876,0.0,0.012491200352686832,3287624.830022984,0.0,913.2291194508289,0.0,0.028924750926594807,1418325.4679388856,0.0,393.9792966496904,0.0,0.012496552244140853,0.0,0.0,0.0,0.0,0.0,17.754151971914258,0.012491200352686832,17.754151971914258,0.028924750926594807,17.754151971914258,0.012496552244140853,17.754151971914258,0.0,19.423574363951033,0.029805508686006375,19.43069808049662,0.012491200352686832,19.424334700301667,0.028924750926594807,19.430706451539226,0.012496552244140853,19.558667856294,0.0,17.754151971914258,0.029805508686006378 
 01/14  08:00:00,7.2,0.0,-127.69966776493258,0.0,0.0,117.22668907011101,0.0,-10.848241141585024,31.415999999999997,-693.2695517601348,0.0,-57.61568883821157,719.626835291104,0.0,2.3681405218711556e-10,13.565999999999999,-218.19119813242185,0.0,-25.206863866717576,229.84773395991067,0.0,6.40800561895339e-11,31.415999999999997,-657.9445990495699,0.0,-57.615688838211604,684.2116555915159,0.0,1.9466248639542442e-10,13.565999999999999,-275.91934202571787,0.0,-25.206863866717576,287.5960363969308,0.0,6.420280281954306e-11,58.786,55.81321894771463,0.0,-112.06243311903899,0.0,0.0,2.2509256987848394,17.634737962553007,96.82330253412604,811.1209975276402,0.0,19.49999999999999,87.26003333348854,719.4692408845805,0.0,19.499999999999993,91.09547828627166,229.83206211204367,0.0,19.499999999999993,91.6629744267773,684.1442881315853,0.0,19.499999999999993,90.13726915037539,287.5602060053287,0.0,19.54788705965868,72.6154550422649,0.0,0.0,475.0,2590089.267184555,0.0,719.4692408845985,0.0,0.022961943949426415,827395.423603374,0.0,229.83206211204833,0.0,0.007326737145211173,2462919.437273759,0.0,684.1442881315998,0.0,0.02180699010197552,1035216.7416192001,0.0,287.5602060053334,0.0,0.009169813038809487,0.0,0.0,0.0,0.0,0.0,17.662538540004515,0.007326737145211173,17.662538540004515,0.02180699010197552,17.662538540004515,0.009169813038809487,17.662538540004515,0.0,19.499999999999268,0.022961943949426415,19.49999999999954,0.007326737145211173,19.4999999999994,0.02180699010197552,19.49999999999954,0.009169813038809487,19.54421236888802,0.0,17.662538540004515,0.022961943949426415 
 01/14  09:00:00,6.8875,0.0,25.813714622307394,0.0,0.0,0.0,0.0,30.33592143289314,1244.6441230982384,-990.7527124869089,0.0,-48.76712952585191,0.0,0.0,205.9335639192614,548.5588779677025,-414.6065990353684,0.0,-21.875996109568483,0.0,0.0,113.61744298529976,1242.1245202227165,-966.838697698138,0.0,-49.150039756652404,0.0,0.0,226.55049628082682,551.4840255822432,-436.2179963439302,0.0,-21.4613010461887,0.0,0.0,94.82088020611783,2246.1466159525853,-1476.5024919940738,0.0,-101.4165399543202,0.0,0.0,658.696157732377,17.697697332776613,97.1944333253148,0.0,0.0,20.73340163479356,85.18257414884681,0.0,0.0,21.094236746777202,86.2085110260937,0.0,0.0,20.846054665083834,88.07487663340017,0.0,0.0,20.817764199728334,87.14288546067615,0.0,0.0,21.770133782509767,66.36402669091362,0.0,0.0,8750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.67302334901119,0.0,17.67302334901119,0.0,17.67302334901119,0.0,17.67302334901119,0.0,20.550606136881022,0.0,20.860552779027696,0.0,20.643917814166134,0.0,20.622005665653713,0.0,21.462299132426644,0.0,17.67302334901119,0.0 
 01/14  10:00:00,7.0125,0.0,18.09872241805067,0.0,0.0,46.95061366698934,0.0,70.54297401121556,1575.038222371916,-1368.660362626321,0.0,-17.61516342666623,0.0,0.0,200.70996079507034,683.3832580601642,-573.8584308568485,0.0,-8.035504688664275,0.0,0.0,107.31771846250516,1566.7085324410632,-1345.6175618123243,0.0,-17.899313998558164,0.0,0.0,216.6607098808201,691.2365461106167,-599.789456213662,0.0,-7.787452993410373,0.0,0.0,89.20160637469881,2824.5349970293464,-2347.0568675831455,0.0,-37.39640761649064,-90.39970151620041,0.0,389.2477460821839,18.135689251965772,94.5544303471436,191.46055330017188,0.0,22.537802970062373,82.41410044555394,0.0,0.0,23.3029411319541,81.91377071995208,0.0,0.0,22.810147760294853,84.24584837375255,0.0,0.0,22.707837104035548,84.11468210218517,0.0,0.0,23.981652066259365,64.49252215682526,0.0,90.3719919967646,11625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321768.09222259396,0.0,89.35307565871295,0.007645765889905887,18.061947149853264,0.0,18.061947149853264,0.0,18.061947149853264,0.0,18.061947149853264,0.007645765889905887,22.291655469854028,0.0,22.990112835693402,0.0,22.545785089120223,0.0,22.455887936254086,0.0,23.73799990911888,0.007645765889905887,18.061947149853264,0.0 
